2,-80.4928432108027,37.1869484742371,9.19772401848256e-07
2,-80.4928432108027,37.1874287143572,1.28395332246732e-06
2,-80.4928432108027,37.1879089544772,1.74618807793072e-06
2,-80.4928432108027,37.1883891945973,2.3150614149229e-06
2,-80.4928432108027,37.1888694347174,2.992138185099e-06
2,-80.4928432108027,37.1893496748374,3.77027505613501e-06
2,-80.4928432108027,37.1898299149575,4.63202083134732e-06
2,-80.4928432108027,37.1903101550775,5.54907326733988e-06
2,-80.4928432108027,37.1907903951976,6.48315614269762e-06
2,-80.4928432108027,37.1912706353177,7.38848706868201e-06
2,-80.4928432108027,37.1917508754377,8.21572991034344e-06
2,-80.4928432108027,37.1922311155578,8.91701596455484e-06
2,-80.4928432108027,37.1927113556778,9.4521415578436e-06
2,-80.4928432108027,37.1931915957979,9.79098454493831e-06
2,-80.4928432108027,37.193671835918,9.92036074142525e-06
2,-80.4928432108027,37.194152076038,9.84377583851641e-06
2,-80.4928432108027,37.1946323161581,9.58115727379459e-06
2,-80.4928432108027,37.1951125562781,9.16593071551622e-06
2,-80.4928432108027,37.1955927963982,8.640367158554e-06
2,-80.4928432108027,37.1960730365183,8.05002009079964e-06
2,-80.4928432108027,37.1965532766383,7.43821121888551e-06
2,-80.4928432108027,37.1970335167584,6.8414593785723e-06
2,-80.4928432108027,37.1975137568784,6.29575503659225e-06
2,-80.4928432108027,37.1979939969985,5.80652354440534e-06
2,-80.4928432108027,37.1984742371186,5.38683149515841e-06
2,-80.4928432108027,37.1989544772386,5.03829741920402e-06
2,-80.4928432108027,37.1994347173587,4.75935769586236e-06
2,-80.4928432108027,37.1999149574787,4.55196457955961e-06
2,-80.4928432108027,37.2003951975988,4.41545270598458e-06
2,-80.4928432108027,37.2008754377189,4.36134215789716e-06
2,-80.4928432108027,37.2013556778389,4.407879384587e-06
2,-80.4928432108027,37.201835917959,4.5821133639074e-06
2,-80.4928432108027,37.202316158079,4.91921650807819e-06
2,-80.4928432108027,37.2027963981991,5.46059412050088e-06
2,-80.4928432108027,37.2032766383192,6.25073129994079e-06
2,-80.4928432108027,37.2037568784392,7.33274120498833e-06
2,-80.4928432108027,37.2042371185593,8.74267850322493e-06
2,-80.4928432108027,37.2047173586793,1.0502893856355e-05
2,-80.4928432108027,37.2051975987994,1.26150119881367e-05
2,-80.4928432108027,37.2056778389195,1.50511484402566e-05
2,-80.4928432108027,37.2061580790395,1.7759470218131e-05
2,-80.4928432108027,37.2066383191596,2.06446938394366e-05
2,-80.4928432108027,37.2071185592796,2.35844871477441e-05
2,-80.4928432108027,37.2075987993997,2.64308057673396e-05
2,-80.4928432108027,37.2080790395198,2.90224356997568e-05
2,-80.4928432108027,37.2085592796398,3.1198594461326e-05
2,-80.4928432108027,37.2090395197599,3.28150824893173e-05
2,-80.4928432108027,37.2095197598799,3.37595612934487e-05
2,-80.4928432108027,37.21,3.39638594046842e-05
2,-80.4928432108027,37.2104802401201,3.34114144633235e-05
2,-80.4928432108027,37.2109604802401,3.21387286651391e-05
2,-80.4928432108027,37.2114407203602,3.0230698054849e-05
2,-80.4928432108027,37.2119209604802,2.78101462513067e-05
2,-80.4928432108027,37.2124012006003,2.50265482318849e-05
2,-80.4928432108027,37.2128814407204,2.20368770205133e-05
2,-80.4928432108027,37.2133616808404,1.89940995162081e-05
2,-80.4928432108027,37.2138419209605,1.60338887966155e-05
2,-80.4928432108027,37.2143221610805,1.32658459940904e-05
